2026/08/06 08:25:44 INFO  : Using sha1 for hash comparisons
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_iH17IA6YK6wK.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_iKVGBTRUT6uy.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_illSzHhgMzdP.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_iup1Mknr6OWf.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_ivzbHnkmunom.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_ixRHgdkSU6WT.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_iz7lfjF3pT8n.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_jbgQt3aoho2U.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_jcM4rZkhzRuw.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_juBWqKDLAHw3.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_jubQcJCZQ3dQ.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_k3R5Bj1U6Zqx.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_k8xMwxLWbl06.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_kS7pQdSq2xac.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_kTeXLm1VdzGZ.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_kzX1bsYZGVFN.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_lTnMTQv5aYY.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_liHw7mK8qd2c.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_loRRkgPsGTHU.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_m1C1E8iTOj4q.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_mFQB8w5KxySh.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_mQ5gX03QAX9I.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_nZtDxalaaCXA.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_oXIjCOfHqaiL.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_oYivCNqa7OIz.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_ocafPACWBL7D.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_ono1taXQhZaQ.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_otzTuWMoEgZb.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_ouoQ_FKmPtg.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_p6JA6tQsDBi7.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_p81IYfLgGySx.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_pEEHjABttUk4.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_pHhTgaO7LfdD.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_q7YAE7xXDlCr.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_qMgFlJX2rOUw.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_qUPXvRJbDiPL.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_qUcxSCr4pgyP.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_qcQWJxqduguc.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_qcWGTU6hL15a.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_qwKarAFlZScl.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_r7Am2yJu0HpG.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_rlHbCxhX3uMZ.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_rsFNOCfBBlxY.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_s0Hrb2M5Yth8.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_s8peJROAMsvt.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_sD2xbc8q9SZl.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_sakXzfQlJS2k.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_surJFOwkIoBX.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_swmZey6YALco.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_tDqeaQV3Qiie.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_u537x3BA2svM.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_uMjaXMtboDDU.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_uTkBtKfWkLDk.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_uf8qPZ70G98Z.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_utmoP2A8EB81.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_uzQEXfhI9JGg.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_vCoe2gtskpb5.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_vDCZWQyEiO0f.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_vF6itRB8Pi9J.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_vLPjXvUnnv4F.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_vON1xVj4Ca77.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_vWHHWnHm16wY.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_vhvrq4KL4Qzv.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_vlUgDVwDKNCX.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_wXgeo6nAc249.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_wghiu97Htlj6.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_x1pEUxUAjXeU.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_xKSJF6iNYyde.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_xbIoWrCvVGmR.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_xdGeIzB0V0ov.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_yloOnYiAkptL.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_ymRCBAUUhAW5.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_z2UcFPbN3YVl.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_zLx1FA9or7A.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_zSXeZShOeqv6.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_zsfmIGKVw4JU.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_0Zh98SJG87xR.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_0c3iRc8b0CPF.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_0nXuyV2rypaf.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_0qeUIQTgbWsC.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_1kW6COenXnwa.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_20VYH5uxw20D.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_25xl3W3FOAU8.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_2I68ZvgILj8b.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_2MpOFaHw0V1s.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_2oH13orR5Scb.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_3rLvnyheeW6V.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_3weXsCrGaRBE.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_5tlz6COSIDw0.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_5xK2cUiW3SAC.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_5zlP6BSkNMhq.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_8I3rasu4mSiz.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_AGVPI1DU4qF9.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_CA6yTi4b083X.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_G7HlyAkKuPEq.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_I03hhZDAzOu5.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_JUPPGbicIM0r.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_KFr9jMtb3ynQ.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_KvDkDWDF0mAb.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_KzHMHwPZPNIp.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_LGoOw2bdKb39.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_NfINVWlXBdT7.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_O4ybgRijNK8x.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_OMUEMWsOAemf.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_OOQWjwXuX6xa.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_Pdsd7QUFAIIh.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_RPCEeLOHVCCL.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_THj3Lmxvnzs1.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_UWBdv0L73uM6.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_UX20jBz57GJu.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_UXdI6IMmkeoi.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_UdTTWa9rcP8O.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_V1R99SX8NCp8.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_WARxOdQx9UTL.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_WPImU27iDkhE.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_WuxuvJb28hPn.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_XHivVdc7fS6w.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_Xu8BfIeibGa5.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_XxSzxwKvBR6Y.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_Ydtmd4TNPmKl.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_YodjqgCIKEeR.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_aM5F9VU2VRMg.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_bhvW4TvypRgw.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_bnRX0C0Aby75.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_c6CNj1epu9ca.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_d2YP6yKy0bfM.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_d55WdfzSIh7K.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_g88scm3X19U0.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_gMQ8unGK4JCV.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_iR8FjIAgEXIx.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_jSAL6Zrxg68N.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_mNM9yWfm98TR.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_mz2xzz9RUOQb.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_n92s9wEwcEnS.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_nBlDTORm9JRt.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_nV7dFfAoZa27.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_oHUSs8xMlR5t.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_ocLlrj8KM9n1.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_pMm9EFTdQNUn.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_s2gZWQlX1Qpl.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_s50nK01d7x5P.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_s55oNONuvbEA.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_sK5fM81Q5BKq.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_tD1tyOy1HOJH.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_ty1ffKOFCEnl.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_uksimXUlhAbE.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_vgvxpvE6bCzK.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_xXJKLzWkDh9l.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_xcZ6JSsWBy91.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_y0enhdtwYCc.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_zfVfpvwhregD.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_zzRU4shRrJNi.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/yt_0Y_8MoLKn0I.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/yt_AZLFeHdizxQ.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/yt_DnrYK1FXKgk.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/yt_MB2K7KE7tfA.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/yt_P4DOyAwN13U.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/yt_1Bjzk6XQOVw.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/yt_1SnhIU77lPo.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/yt_2YsQnUh_Zos.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/yt_ImkSb8gr_6c.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/yt_LYFd22E4gng.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/yt_4G5e6jGm8yY.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/bit_4KjXTEFFGjM8.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/yt_HEwBHlLheTs.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/yt_SUwb0mNbqLk.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/yt_6qOc8zoLbAA.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/yt_VWWnMsLjCdY.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/yt_Ge0NHl3uZg4.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/yt_KKcFbf9AzbA.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:05 NOTICE: data/video/HateClipSeg/All/yt_8sIY4W1hBQM.mp4: Can't follow symlink without -L/--copy-links
